"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL4297467";"PADNARSERTIB";"KPT 9274|KPT-9274|PADNARSERTIB|PAK4-IN-1";"Small molecule";"1.0";"610.64";"3";"4";"7.08";"101.46";"5";"2";"2";"7";"N";"0.19";"None";"6.45";"5.71";"5.66";"5";"MOL";"0";"45";"7";"3";"2";"610.2192";"-0.54";"NEUTRAL";"C35H29F3N4O3";"Nc1ccc(/C=C/C(=O)NCc2cc3cc(-c4ccc(C(=O)N5CCC(F)(F)CC5)cc4)cc(-c4ccc(F)cc4)c3o2)cn1";"MRFOPLWJZULAQD-SWGQDTFXSA-N"
"CHEMBL2105759";"BARICITINIB";"BARICITINIB|BARICITINIB PHOSPHATE|BARICITINIB PHOSPHATE SALT|Baricitinib|INCB-028050|INCB-28050|INCB028050|LY-3009104|LY3009104|OLUMIANT";"Small molecule";"4.0";"371.43";"307";"428";"1.10";"120.56";"7";"1";"0";"5";"N";"0.72";"13.89";"3.91";"-0.19";"-0.19";"3";"MOL";"0";"26";"9";"1";"0";"371.1164";"-1.11";"NEUTRAL";"C16H17N7O2S";"CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1";"XUZMWHLSFXCVMG-UHFFFAOYSA-N"
"CHEMBL1092581";"NESBUVIR";"HCV 796|HCV-796|NESBUVIR";"Small molecule";"2.0";"446.50";"10";"131";"3.23";"99.85";"5";"2";"0";"7";"N";"0.58";"None";"None";"1.60";"1.60";"3";"MOL";"0";"31";"7";"2";"0";"446.1312";"-0.68";"NEUTRAL";"C22H23FN2O5S";"CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(CCO)S(C)(=O)=O)c(C3CC3)cc12";"WTDWVLJJJOTABN-UHFFFAOYSA-N"
"CHEMBL518924";"MAVORIXAFOR";"AMD 070|AMD-070|AMD-11070|AMD070|AMD11070|CXCR4 INHIBITOR X4P-001|MAVORIXAFOR|X 4P-001|X4P-001|X4P001";"Small molecule";"3.0";"349.48";"30";"193";"3.58";"70.83";"4";"2";"0";"7";"N";"0.64";"11.50";"10.18";"2.61";"-0.03";"3";"MOL";"0";"26";"5";"3";"0";"349.2266";"-1.02";"BASE";"C21H27N5";"NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21";"WVLHHLRVNDMIAR-IBGZPJMESA-N"
"CHEMBL5095248";"SEBETRALSTAT";"KVD-900|KVD900|SEBETRALSTAT";"Small molecule";"2.0";"491.52";"26";"60";"2.76";"100.27";"8";"1";"0";"10";"N";"0.37";"12.91";"3.31";"1.72";"1.72";"4";"MOL";"0";"36";"9";"1";"0";"491.1969";"-1.43";"NEUTRAL";"C26H26FN5O4";"COCc1nn(Cc2ccc(Cn3ccccc3=O)cc2)cc1C(=O)NCc1nccc(OC)c1F";"KGMPDQIYDKKXRD-UHFFFAOYSA-N"
"CHEMBL402548";"DANUSERTIB";"DANUSERTIB|Danusertib|PHA-739358";"Small molecule";"2.0";"474.57";"336";"432";"2.64";"93.80";"6";"2";"0";"6";"N";"0.57";"12.18";"7.74";"2.52";"2.02";"3";"MOL";"0";"35";"9";"2";"0";"474.2379";"-1.34";"NEUTRAL";"C26H30N6O3";"CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1";"XKFTZKGMDDZMJI-HSZRJFAPSA-N"
"CHEMBL189";"MILRINONE";"MILRILA|MILRINONE|Milrinone|NSC-760072|Primacor|WIN 47,203-2|WIN-47203-2";"Small molecule";"4.0";"211.22";"174";"715";"1.62";"69.54";"3";"1";"0";"1";"N";"0.78";"7.54";"4.82";"0.33";"0.12";"2";"MOL";"0";"16";"4";"1";"0";"211.0746";"-1.17";"NEUTRAL";"C12H9N3O";"Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1";"PZRHRDRVRGEVNW-UHFFFAOYSA-N"
"CHEMBL258734";"DANOPREVIR";"DANOPREVIR|R-05190591|R05190591|RO-5190591|RO5190591";"Small molecule";"3.0";"731.84";"23";"167";"3.14";"180.52";"9";"3";"1";"5";"N";"0.38";"3.77";"None";"2.55";"1.61";"1";"MOL";"0";"51";"14";"3";"2";"731.3000";"-0.24";"ACID";"C35H46FN5O9S";"CC(C)(C)OC(=O)N[C@H]1CCCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O";"ZVTDLPBHTSMEJZ-JSZLBQEHSA-N"
"CHEMBL3137301";"SACUBITRIL";"AHU-377|AHU377|SACUBITRIL";"Small molecule";"4.0";"411.50";"3";"8";"3.84";"92.70";"4";"2";"0";"11";"N";"0.55";"4.18";"None";"3.79";"0.74";"2";"MOL";"0";"30";"6";"2";"0";"411.2046";"0.05";"ACID";"C24H29NO5";"CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O";"PYNXFZCZUAOOQC-UTKZUKDTSA-N"
"CHEMBL5095094";"CULMERCICLIB";"CULMERCICLIB";"Small molecule";"-1.0";"446.53";"";"";"3.84";"83.79";"8";"2";"0";"5";"N";"0.48";"11.81";"8.87";"4.18";"2.71";"4";"MOL";"0";"33";"8";"2";"0";"446.2343";"-1.42";"BASE";"C24H27FN8";"CC(C)c1c2cc(-c3nc(Nc4ccc(N5CCNCC5)cn4)ncc3F)ccc2nn1C";"LLFOBMRPWNABCB-UHFFFAOYSA-N"
"CHEMBL4650366";"TROTABRESIB";"BET INHIBITOR CC-90010|CC 90010|CC-90010|CC90010|QC-5487|QC5487|TROTABRESIB";"Small molecule";"1.0";"383.47";"";"";"3.40";"65.37";"5";"0";"0";"5";"N";"0.68";"None";"None";"2.44";"2.44";"3";"MOL";"0";"27";"5";"0";"0";"383.1191";"-0.90";"NEUTRAL";"C21H21NO4S";"Cn1cc(-c2cc(S(C)(=O)=O)ccc2OCC2CC2)c2ccccc2c1=O";"UWZAJPITKGWMFJ-UHFFFAOYSA-N"
"CHEMBL1230609";"FORETINIB";"EXEL-2880|FORETINIB|Foretinib|GSK-089|GSK-1363089|GSK-1363089G|GSK089|GSK1363089|GSK1363089G|XL-880|XL880";"Small molecule";"2.0";"632.66";"527";"1253";"5.77";"111.25";"8";"2";"2";"12";"N";"0.15";"13.18";"6.88";"4.66";"4.55";"4";"MOL";"0";"46";"10";"2";"2";"632.2446";"-1.25";"NEUTRAL";"C34H34F2N4O6";"COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1";"CXQHYVUVSFXTMY-UHFFFAOYSA-N"
"CHEMBL4303323";"ACALISIB";"ACALISIB|Acalisib|CAL-120|CAL120|GS-9820|GS9820";"Small molecule";"2.0";"401.41";"6";"11";"3.36";"101.38";"7";"2";"0";"4";"N";"0.48";"9.86";"3.25";"2.84";"2.84";"5";"MOL";"0";"30";"8";"2";"0";"401.1400";"-1.31";"NEUTRAL";"C21H16FN7O";"C[C@H](Nc1ncnc2[nH]cnc12)c1nc2ccc(F)cc2c(=O)n1-c1ccccc1";"DOCINCLJNAXZQF-LBPRGKRZSA-N"
"CHEMBL418995";"AMINEPTINE";"AMINEPTIN|AMINEPTINE";"Small molecule";"4.0";"337.46";"32";"70";"4.50";"49.33";"2";"2";"0";"8";"N";"0.70";"4.41";"9.17";"2.74";"2.74";"2";"MOL";"0";"25";"3";"2";"0";"337.2042";"0.20";"ZWITTERION";"C22H27NO2";"O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21";"ONNOFKFOZAJDHT-UHFFFAOYSA-N"
"CHEMBL506110";"SULTAMICILLIN";"BACIMEX|CP-49,952|CP-49952|SULTAMICILLIN|SULTAMICILLIN TOSILATE|SULTAMICILLIN TOSYLATE|UNACID|UNASYN|VD-1827";"Small molecule";"4.0";"594.67";"5";"30";"-0.59";"182.48";"11";"2";"2";"7";"N";"0.23";"11.71";"7.23";"-0.40";"-0.63";"1";"MOL";"0";"40";"13";"3";"2";"594.1454";"0.56";"NEUTRAL";"C25H30N4O9S2";"CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C";"OPYGFNJSCUDTBT-PMLPCWDUSA-N"
"CHEMBL35033";"EMIVIRINE";"Coactinon|EMIVIRINE|MKC-442";"Small molecule";"2.0";"302.37";"12";"121";"2.24";"64.09";"4";"1";"0";"6";"N";"0.89";"10.23";"None";"2.77";"2.77";"2";"MOL";"0";"22";"5";"1";"0";"302.1630";"-0.49";"NEUTRAL";"C17H22N2O3";"CCOCn1c(Cc2ccccc2)c(C(C)C)c(=O)[nH]c1=O";"MLILORUFDVLTSP-UHFFFAOYSA-N"
"CHEMBL2107832";"PIMASERTIB";"AS 703026|AS-703026|AS703026|EMD 1036239|EMD-1036239|G-02443714|MSC-1936369|MSC-1936369A|MSC-1936369B|MSC1936369A|MSC1936369A; AS703026; EMD 1036239|PIMASERTIB|Pimasertib";"Small molecule";"2.0";"431.20";"300";"319";"1.65";"94.48";"5";"4";"0";"6";"N";"0.52";"13.76";"3.72";"2.32";"2.32";"2";"MOL";"0";"23";"6";"4";"0";"431.0142";"-1.43";"NEUTRAL";"C15H15FIN3O3";"O=C(NC[C@H](O)CO)c1ccncc1Nc1ccc(I)cc1F";"VIUAUNHCRHHYNE-JTQLQIEISA-N"
"CHEMBL4756476";"NEMTABRUTINIB";"ARQ-531|NEMTABRUTINIB";"Small molecule";"2.0";"478.94";"1";"4";"4.59";"109.36";"7";"3";"0";"7";"N";"0.33";"10.70";"5.82";"3.94";"3.92";"4";"MOL";"0";"34";"8";"3";"0";"478.1408";"-0.52";"NEUTRAL";"C25H23ClN4O4";"O=C(c1ccc(Oc2ccccc2)cc1Cl)c1c[nH]c2ncnc(N[C@@H]3CC[C@@H](CO)OC3)c12";"JSFCZQSJQXFJDS-QAPCUYQASA-N"
"CHEMBL2158051";"AT-406";"AT-406|D-1143|DEBIO 1143|DEBIO-1143|IAP INHIBITOR AT-406|SM-406|XEVINAPANT";"Small molecule";"3.0";"561.73";"19";"97";"2.62";"110.85";"5";"3";"1";"9";"N";"0.44";"12.18";"8.60";"2.25";"1.02";"2";"MOL";"0";"41";"9";"3";"1";"561.3315";"-0.74";"BASE";"C32H43N5O4";"CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)CC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O";"LSXUTRRVVSPWDZ-MKKUMYSQSA-N"
"CHEMBL4802154";"TILPISERTIB";"TILPISERTIB";"Small molecule";"2.0";"593.13";"";"";"6.37";"113.45";"9";"2";"2";"7";"N";"0.23";"None";"3.47";"5.17";"5.17";"5";"MOL";"0";"43";"9";"2";"2";"592.2466";"-1.23";"NEUTRAL";"C33H33ClN8O";"Cn1ccc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)c3cn(C45CC(C4)C5)nn3)cccc2c1=O";"VFGSKBLZRDRHOI-ZAGPDIDGSA-N"
"CHEMBL21731";"MAPROTILINE";"BA-34,276 FREE BASE|BA-34,276 [AS HYDROCHLORIDE]|BA-34276 FREE BASE|MAPROTILINE";"Small molecule";"4.0";"277.41";"171";"741";"4.21";"12.03";"1";"1";"0";"4";"N";"0.83";"None";"10.54";"4.37";"1.48";"2";"MOL";"0";"21";"1";"1";"0";"277.1830";"0.83";"BASE";"C20H23N";"CNCCCC12CCC(c3ccccc31)c1ccccc12";"QSLMDECMDJKHMQ-UHFFFAOYSA-N"
"CHEMBL160";"CYCLOSPORINE";"27-400|ANTIBIOTIC S-7481F1|ATOPICA|CAPIMUNE|CAPSORIN|CEQUA|CICLOSPORIN|CICLOSPORIN A|CICLOSPORINUM|CYCLOSPORIN|CYCLOSPORIN A|CYCLOSPORINE|CYCLOSPORINE A|CYCLOSPORINE MICROEMULSION|CYCLOSPORINE, MODIFIED|DEXIMUNE|EQUORAL|Gengraf|IKERVIS|MITOGARD|NEOPLANTA|NEUROSTAT|NSC-290193|Neoral|OL-27-400|OPTIMMUNE|RAMIHYPHIN A|RESTASIS MULTIDOSE|Restasis|SANDIMMUN|SANG-35|SANGCYA|SDZ-OXL-400|Sandimmune|VANQUORAL|VERKAZIA|ZINOGRAF ME";"Protein";"4.0";"1202.63";"273";"4136";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"BOTH";"0";"None";"None";"None";"None";"1201.8414";"None";"None";"C62H111N11O12";"C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C";"PMATZTZNYRCHOR-CGLBZJNRSA-N"
"CHEMBL4802217";"EVEXOMOSTAT";"EVEXOMOSTAT|METAP2 INHIBITOR SDX-7320|SDX-7320";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1689063";"AVIBACTAM";"AVIBACTAM|NXL-104|NXL-104 FREE ACID|NXL104";"Small molecule";"4.0";"265.25";"20";"161";"-1.53";"130.24";"5";"2";"0";"3";"N";"0.60";"-1.98";"None";"-3.61";"-4.14";"0";"MOL";"0";"17";"9";"3";"0";"265.0369";"-0.25";"ACID";"C7H11N3O6S";"NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O";"NDCUAPJVLWFHHB-UHNVWZDZSA-N"
"CHEMBL2103772";"RACECADOTRIL";"ACETORPHAN|HIDRASEC|NSC-759828|RACECADOTRIL|TIORFAN|TIORFIX";"Small molecule";"4.0";"385.49";"14";"22";"2.98";"72.47";"5";"1";"0";"9";"N";"0.67";"12.60";"None";"3.17";"3.17";"2";"MOL";"0";"27";"5";"1";"0";"385.1348";"-0.28";"NEUTRAL";"C21H23NO4S";"CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1";"ODUOJXZPIYUATO-UHFFFAOYSA-N"
"CHEMBL4521078";"PLX-51107";"BRD4 INHIBITOR PLX51107|PLX 51107|PLX-51107";"Small molecule";"1.0";"438.49";"14";"38";"5.68";"94.04";"6";"1";"1";"5";"N";"0.38";"4.02";"4.88";"3.05";"1.13";"5";"MOL";"0";"33";"7";"1";"1";"438.1692";"-0.97";"ACID";"C26H22N4O3";"Cc1noc(C)c1-c1cnc2c(-c3ccc(C(=O)O)cc3)cn([C@@H](C)c3ccccn3)c2c1";"AMSUHYUVOVCWTP-INIZCTEOSA-N"
"CHEMBL5095037";"BEMNIFOSBUVIR SULFATE";"AT 527|AT-511-hemisulfate salt|AT-527|AT527|BEMNIFOSBUVIR HEMISULFATE|BEMNIFOSBUVIR SULFATE|RO7496998";"Small molecule";"2.0";"1261.16";"";"";"2.57";"184.97";"13";"4";"2";"11";"N";"0.19";"10.24";"6.65";"1.76";"1.75";"3";"MOL";"0";"40";"14";"5";"2";"581.2163";"0.07";"NEUTRAL";"C48H68F2N14O18P2S";"CNc1nc(N)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(N[C@@H](C)C(=O)OC(C)C)Oc2ccccc2)[C@@H](O)[C@@]1(C)F.CNc1nc(N)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(N[C@@H](C)C(=O)OC(C)C)Oc2ccccc2)[C@@H](O)[C@@]1(C)F.O=S(=O)(O)O";"QIGYBLSWYRTXCA-ZTVMIBNESA-N"
"CHEMBL3622821";"UPADACITINIB";"ABT-494|RINVOQ|UPADACITINIB|UPADACITINIB ANHYDROUS|UPADACITINIB HEMIHYDRATE|UPADACITINIB HYDRATE";"Small molecule";"4.0";"380.37";"112";"176";"2.91";"78.32";"4";"2";"0";"3";"N";"0.73";"13.99";"4.11";"0.85";"0.85";"3";"MOL";"0";"27";"7";"2";"0";"380.1572";"-1.10";"NEUTRAL";"C17H19F3N6O";"CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12";"WYQFJHHDOKWSHR-MNOVXSKESA-N"
"CHEMBL3935857";"SERABELISIB";"AGN-PC-0DB6FL|INK1117|MLN-1117|MLN1117|SERABELISIB|TAK-117";"Small molecule";"2.0";"363.38";"6";"9";"2.20";"98.89";"7";"1";"0";"2";"N";"0.59";"13.86";"4.58";"0.61";"0.61";"4";"MOL";"0";"27";"8";"2";"0";"363.1331";"-1.46";"NEUTRAL";"C19H17N5O3";"Nc1nc2cc(-c3ccc4ncc(C(=O)N5CCOCC5)n4c3)ccc2o1";"BLGWHBSBBJNKJO-UHFFFAOYSA-N"
"CHEMBL2218861";"QUINAGOLIDE";"QUINAGOLIDE";"Small molecule";"2.0";"395.57";"1";"1";"2.14";"72.88";"4";"2";"0";"7";"N";"0.74";"10.20";"8.22";"2.50";"1.61";"1";"MOL";"0";"27";"6";"2";"0";"395.2243";"-0.25";"NEUTRAL";"C20H33N3O3S";"CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21";"GDFGTRDCCWFXTG-UHFFFAOYSA-N"
"CHEMBL2059028";"TIMCODAR";"TIMCODAR|VX-853";"Small molecule";"1.0";"749.31";"5";"6";"7.07";"111.16";"8";"0";"2";"18";"N";"0.07";"None";"5.35";"6.87";"6.87";"5";"MOL";"0";"54";"10";"0";"2";"748.3028";"-0.37";"NEUTRAL";"C43H45ClN4O6";"COc1cc(C(=O)C(=O)N(C)[C@@H](Cc2ccc(Cl)cc2)C(=O)N(Cc2ccccc2)C(CCc2ccncc2)CCc2ccncc2)cc(OC)c1OC";"MQSMWZHHUGSULF-QNGWXLTQSA-N"
"CHEMBL5095179";"EZURPIMTROSTAT";"EZURPIMTROSTAT|GNS 561|GNS-561|GNS561";"Small molecule";"2.0";"423.00";"";"";"5.86";"40.19";"4";"2";"1";"5";"N";"0.54";"None";"10.61";"5.33";"0.86";"3";"MOL";"0";"30";"4";"2";"1";"422.2237";"-1.29";"BASE";"C25H31ClN4";"CC(C)(C)NC1CCN(c2cc(NCc3ccc(Cl)cc3)nc3ccccc23)CC1";"QVXSJSXAVQJXOV-UHFFFAOYSA-N"
"CHEMBL4129286";"ADAFOSBUVIR";"ADAFOSBUVIR|AL-335|JNJ-335";"Small molecule";"2.0";"545.46";"10";"26";"0.98";"178.41";"11";"4";"2";"10";"N";"0.25";"9.70";"None";"0.96";"0.96";"2";"MOL";"0";"37";"13";"4";"2";"545.1575";"0.25";"NEUTRAL";"C22H29FN3O10P";"CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@@]1(F)O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(O)[C@@H]1O)Oc1ccccc1";"NIJYGVDQZBBONK-SEUXLIJBSA-N"
"CHEMBL93";"ZILEUTON";"A-64077|ABBOTT-64077|NSC-730712|NSC-759277|ZILEUTON|ZYFLO CR|Zyflo";"Small molecule";"4.0";"236.30";"177";"1107";"2.73";"66.56";"3";"2";"0";"2";"N";"0.62";"8.84";"None";"2.01";"1.99";"2";"MOL";"0";"16";"4";"3";"0";"236.0619";"-0.23";"NEUTRAL";"C11H12N2O2S";"CC(c1cc2ccccc2s1)N(O)C(N)=O";"MWLSOWXNZPKENC-UHFFFAOYSA-N"
"CHEMBL1963681";"AVANAFIL";"AVANAFIL|SPEDRA|STENDRA|TA-1790";"Small molecule";"4.0";"483.96";"6";"57";"2.43";"125.39";"9";"3";"0";"9";"N";"0.42";"13.71";"6.54";"2.78";"2.77";"3";"MOL";"0";"34";"10";"3";"0";"483.1786";"-1.29";"NEUTRAL";"C23H26ClN7O3";"COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl";"WEAJZXNPAWBCOA-INIZCTEOSA-N"
"CHEMBL398435";"TICAGRELOR";"AR-C126532XX|AZD-6140|AZD6140|BRILINTA|BRILIQUE|POSSIA|TICAGRELOR";"Small molecule";"4.0";"522.58";"45";"1187";"2.01";"138.44";"11";"4";"2";"10";"N";"0.23";"12.94";"1.06";"2.28";"2.28";"3";"MOL";"0";"36";"10";"4";"1";"522.1861";"-0.87";"NEUTRAL";"C23H28F2N6O4S";"CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1";"OEKWJQXRCDYSHL-FNOIDJSQSA-N"
"CHEMBL1566";"ACARBOSE";"ACARBOSE|BAY G 5421|BAY-G-5421|GLUCOBAY|NSC-758915|Precose";"Oligosaccharide";"4.0";"645.61";"145";"2342";"-8.56";"321.17";"19";"14";"3";"9";"N";"0.10";"11.23";"7.03";"-7.61";"-7.77";"0";"MOL";"0";"44";"19";"14";"3";"645.2480";"1.83";"NEUTRAL";"C25H43NO18";"C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O";"XUFXOAAUWZOOIT-SXARVLRPSA-N"
"CHEMBL88712";"VELIFLAPON";"BAY X 1005|BAY-X-005|BAY-X-1005|DG-031|VELIFLAPON";"Small molecule";"3.0";"361.44";"8";"14";"5.17";"59.42";"3";"1";"1";"6";"N";"0.66";"4.09";"3.07";"4.73";"1.95";"3";"MOL";"0";"27";"4";"1";"1";"361.1678";"-0.53";"ACID";"C23H23NO3";"O=C(O)[C@@H](c1ccc(OCc2ccc3ccccc3n2)cc1)C1CCCC1";"ZEYYDOLCHFETHQ-JOCHJYFZSA-N"
"CHEMBL3989870";"BERZOSERTIB";"BERZOSERTIB|M-6620|M6620|VE-822|VX-970|VX970";"Small molecule";"2.0";"463.56";"34";"1607";"3.95";"124.00";"8";"2";"0";"7";"N";"0.42";"None";"9.22";"3.16";"1.35";"4";"MOL";"0";"33";"8";"3";"0";"463.1678";"-1.01";"BASE";"C24H25N5O3S";"CNCc1ccc(-c2cc(-c3nc(-c4ccc(S(=O)(=O)C(C)C)cc4)cnc3N)on2)cc1";"JZCWLJDSIRUGIN-UHFFFAOYSA-N"
"CHEMBL458875";"CLEVUDINE";"CLEVUDINE|L-FMAU|LEVOVIR";"Small molecule";"3.0";"260.22";"7";"32";"-1.57";"104.55";"6";"3";"0";"2";"N";"0.60";"10.10";"None";"-1.13";"-1.13";"1";"MOL";"0";"18";"7";"3";"0";"260.0808";"0.79";"NEUTRAL";"C10H13FN2O5";"Cc1cn([C@H]2O[C@@H](CO)[C@H](O)[C@H]2F)c(=O)[nH]c1=O";"GBBJCSTXCAQSSJ-XQXXSGGOSA-N"
"CHEMBL1442422";"DIBENZEPIN";"DIBENZEPIN";"Small molecule";"4.0";"295.39";"17";"19";"2.98";"26.79";"3";"0";"0";"3";"Y";"0.87";"None";"8.23";"2.64";"1.75";"2";"MOL";"0";"22";"4";"0";"0";"295.1685";"-0.89";"NEUTRAL";"C18H21N3O";"CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21";"QPGGEKPRGVJKQB-UHFFFAOYSA-N"
"CHEMBL2108222";"ALOXIPRIN";"ALAPRIN|ALOXIPRIN|PALAPRIN FTE|PALOXIN|POLYOXYALUMINIUM ACETYLSALICYLATE|POLYOXYALUMINUM ACETYLSALICYLATE|SUPERPYRIN";"Unknown";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1580";"PENTOSTATIN";"CI-825|DEOXYCOFORMYCIN|NSC-218321|Nipent|PD 81565|PD-81565|PENTOSTATIN|YK-176";"Small molecule";"4.0";"268.27";"18";"102";"-1.18";"112.13";"8";"4";"0";"2";"N";"0.54";"13.06";"8.33";"-2.02";"-2.93";"1";"MOL";"0";"19";"8";"4";"0";"268.1172";"1.00";"NEUTRAL";"C11H16N4O4";"OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O";"FPVKHBSQESCIEP-JQCXWYLXSA-N"
"CHEMBL1201580";"ADALIMUMAB";"ABP-501|ABRILADA|ADALIMUMAB|ADALIMUMAB (GENETICAL RECOMBINATION)|ADALIMUMAB (HUMIRA)|ADALIMUMAB ADAZ|ADALIMUMAB ADBM|ADALIMUMAB AFZB|ADALIMUMAB AQVH|ADALIMUMAB ATTO|ADALIMUMAB BETA|ADALIMUMAB BIOSIMILAR (ALVOTECH)|ADALIMUMAB BIOSIMILAR (AVT02)|ADALIMUMAB BIOSIMILAR (CELLTRION)|ADALIMUMAB BIOSIMILAR (CT-P17)|ADALIMUMAB BIOSIMILAR (FKB-327)|ADALIMUMAB BIOSIMILAR (ZRC-3197)|ADALIMUMAB BWWD|ADALIMUMAB-ADAZ|ADALIMUMAB-ADBM|ADALIMUMAB-AFZB|ADALIMUMAB-AQVH|ADALIMUMAB-ATTO|ADALIMUMAB-BWWD|ADALIMUMAB-FKJP|AMJEVITA|AVT-02|AVT02|BCD-057|BI 695501|BI-695501|BI695501|CHS-1420|CT-P17|CYLTEZO|D2E7|EXEMPTIA|FKB-327|FKB327|GP-2017|GP2017|HADLIMA|HLX-03|HLX03|HULIO|HUMIRA|HYRIMOZ|LU-200134|LU200134|M-923|M923|MSB-11022|MSB11022|ONS-3010|TRUDEXA|YUSIMRY|ZRC-3197|ZRC3197";"Antibody";"4.0";"";"2";"19";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1743034";"IXEKIZUMAB";"IXEKIZUMAB|LY-2439821|LY2439821|TALTZ";"Antibody";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL5095097";"EDECESERTIB";"EDECESERTIB";"Small molecule";"-1.0";"435.46";"";"";"2.43";"139.13";"8";"3";"0";"7";"N";"0.52";"13.21";"2.31";"1.66";"1.66";"3";"MOL";"0";"32";"9";"3";"0";"435.1819";"-0.93";"NEUTRAL";"C22H22FN7O2";"C[C@H](C#N)Nc1cc(-c2ccc3cc(C#N)cnn23)ncc1C(=O)NC[C@@H](F)C(C)(C)O";"HORBHQPSWJRDSV-ZUOKHONESA-N"
